country,region,health_exp_pct_gdp,continent,iso3,year,education_exp,public_health_exp,wages_exp,pensions_exp,sickness_disability_exp,gdp_per_capita,unemployment_exp,family_children_exp,gdp,gdpv,cpi,total_population,alcohol_consume,fruit_supply,obese_pop_measured,overweight_pop_measured,sugar_supply,tobacco_consumption,total_calories_supply,total_fat_supply,total_protein_supply,vape_pop_15_over,veggie_supply,life_expectancy
Belgium,Europe,7.814,Europe,BEL,1996.0,12120600000.0,12897000000.0,17717900000.0,18360000000.0,6451000000.0,22744.7,5711000000.0,3848000000.0,214284000000.0,290015000000.0,,10156641.0,10.9,72.8,18.6,32.4,55.0,2243.0,3709.0,161.5,96.6,4.1,119.4,77.3
Belgium,Europe,7.675,Europe,BEL,1997.0,12491800000.0,12722200000.0,18320200000.0,19130000000.0,6714000000.0,23732.3,5880000000.0,4234000000.0,224098000000.0,301018000000.0,,10181246.0,10.9,72.8,18.6,32.4,55.0,2243.0,3709.0,161.5,96.6,4.1,119.4,77.5
Belgium,Europe,7.797,Europe,BEL,1998.0,12993100000.0,13518700000.0,18877200000.0,19400000000.0,6654000000.0,24369.5,5754000000.0,4841000000.0,232623000000.0,306926000000.0,,10203012.0,9.9,72.8,18.6,32.4,55.0,2243.0,3709.0,161.5,96.6,4.1,119.4,77.6
Belgium,Europe,7.963,Europe,BEL,1999.0,13274900000.0,14404700000.0,20148300000.0,19760000000.0,7011000000.0,25440.9,5705000000.0,4905000000.0,242304000000.0,317799000000.0,,10226419.0,10.1,72.8,18.6,32.4,55.0,2243.0,3709.0,161.5,96.6,4.1,119.4,77.7
Belgium,Europe,7.999,Europe,BEL,2000.0,13554700000.0,15208100000.0,21146900000.0,21370000000.0,5788000000.0,27789.9,5947000000.0,5016000000.0,256391000000.0,329634000000.0,,10251251.0,11.2,72.8,18.6,32.4,55.0,2243.0,3709.0,161.5,96.6,4.1,119.4,77.9
Belgium,Europe,8.15,Europe,BEL,2001.0,14321200000.0,15837100000.0,24232600000.0,22088000000.0,6026700000.0,28793.6,5812100000.0,5472700000.0,264334000000.0,333236000000.0,,10286571.0,11.0,70.2,18.6,32.4,54.5,2243.0,3747.0,164.9,100.8,4.1,115.6,78.1
Belgium,Europe,8.318,Europe,BEL,2002.0,15140300000.0,16688200000.0,27012900000.0,23231600000.0,6341700000.0,30282.3,6514800000.0,5715700000.0,273253000000.0,338922000000.0,,10332786.0,11.3,70.8,18.6,32.4,54.1,2243.0,3749.0,165.8,100.6,4.1,125.2,78.2
Belgium,Europe,9.164,Europe,BEL,2003.0,15789700000.0,18122100000.0,27764600000.0,24177300000.0,6805400000.0,30934.4,6944600000.0,5852100000.0,281196000000.0,342440000000.0,,10376131.0,11.3,74.4,18.6,32.4,54.6,2243.0,3717.0,162.1,99.5,4.1,128.6,78.3
Belgium,Europe,9.328,Europe,BEL,2004.0,15920500000.0,19413700000.0,28870400000.0,25283300000.0,7117100000.0,32063.3,7276500000.0,6032200000.0,296813000000.0,354666000000.0,,10421136.0,12.1,86.7,18.6,32.4,53.5,2243.0,3722.0,160.8,99.3,4.1,124.9,79.0
Belgium,Europe,9.224,Europe,BEL,2005.0,16675600000.0,19815100000.0,30147900000.0,26443600000.0,7501200000.0,33177.9,7372700000.0,6230300000.0,310045000000.0,362918000000.0,,10478620.0,12.2,69.9,18.6,32.4,53.2,2243.0,3716.0,163.3,99.3,4.1,124.6,79.1
Belgium,Europe,9.13,Europe,BEL,2006.0,17387900000.0,20500700000.0,31374200000.0,27610000000.0,7641200000.0,35256.9,7372400000.0,6404600000.0,325163000000.0,372184000000.0,,10547956.0,10.9,87.2,18.6,32.4,51.0,2243.0,3716.0,163.6,100.1,4.1,122.6,79.5
Belgium,Europe,9.136,Europe,BEL,2007.0,18006700000.0,21794700000.0,32230500000.0,29610600000.0,8052300000.0,36795.8,7116300000.0,6648100000.0,343615000000.0,385852000000.0,,10624835.0,10.3,84.1,18.6,32.4,50.4,2243.0,3713.0,165.2,101.2,4.1,129.1,79.9
Belgium,Europe,9.595,Europe,BEL,2008.0,19151200000.0,23991900000.0,33864400000.0,31742500000.0,8714200000.0,37883.3,7226300000.0,7350400000.0,351733000000.0,387569000000.0,,10709108.0,10.5,90.4,18.6,32.4,52.6,2243.0,3702.0,162.4,98.4,4.1,129.2,79.8
Belgium,Europe,10.321,Europe,BEL,2009.0,20018200000.0,25461400000.0,35876500000.0,33497400000.0,9324300000.0,37749.9,8412700000.0,7941300000.0,346473000000.0,379748000000.0,,10796498.0,10.1,78.1,18.6,32.4,54.4,2243.0,3697.0,159.4,96.1,4.1,128.9,80.2
Belgium,Europe,10.202,Europe,BEL,2010.0,20689000000.0,26161900000.0,36673300000.0,34698100000.0,9590700000.0,39838.0,8415400000.0,8242400000.0,363140000000.0,390625000000.0,,10895591.0,10.3,57.5,18.6,32.4,54.3,2243.0,3708.0,161.3,96.9,4.1,104.8,80.3
Belgium,Europe,10.363,Europe,BEL,2011.0,21826400000.0,27274200000.0,38207700000.0,36709400000.0,10095600000.0,40942.4,8247200000.0,8766500000.0,375968000000.0,397245000000.0,,10993609.0,10.1,37.2,18.6,32.4,48.6,2243.0,3720.0,167.7,96.6,4.1,116.4,80.7
Belgium,Europe,10.502,Europe,BEL,2012.0,22523600000.0,28341400000.0,39945100000.0,38932000000.0,10709100000.0,42290.8,8446000000.0,9081300000.0,386174000000.0,400181000000.0,,11067748.0,10.1,43.0,18.6,32.4,54.1,2243.0,3715.0,161.6,99.0,4.1,116.9,80.5
Belgium,Europe,10.577,Europe,BEL,2013.0,23332600000.0,28915000000.0,40544500000.0,40742600000.0,11781300000.0,43671.1,8692600000.0,8801600000.0,392880000000.0,402019000000.0,,11125033.0,10.3,49.9,18.6,32.4,51.9,2243.0,3733.0,162.3,99.6,4.1,122.5,80.7
Belgium,Europe,10.609,Europe,BEL,2014.0,23406000000.0,29621700000.0,42599200000.0,41747000000.0,12277100000.0,44929.7,8176400000.0,9023300000.0,403003000000.0,408366000000.0,,11179778.0,10.6,150.5,18.6,32.4,53.3,2243.0,3789.0,161.7,98.5,4.1,112.4,81.4
Belgium,Europe,10.797,Europe,BEL,2015.0,23916300000.0,30193100000.0,42130600000.0,43047500000.0,12803200000.0,46200.9,7512100000.0,9076500000.0,416701000000.0,416702000000.0,,11238474.0,10.4,116.3,19.25,32.85,61.5,2243.0,3804.0,166.6,98.9,4.1,103.4,81.1
Belgium,Europe,10.794,Europe,BEL,2016.0,24530800000.0,30955400000.0,43176400000.0,44704900000.0,13576700000.0,48597.4,7142900000.0,9143200000.0,430084000000.0,421980000000.0,,11295003.0,9.4,120.7,19.9,33.3,58.8,2243.0,3774.0,165.2,99.8,4.1,115.4,81.5
Belgium,Europe,10.799,Europe,BEL,2017.0,25834700000.0,31878200000.0,43817100000.0,46710000000.0,14198000000.0,50442.3,6594400000.0,9289600000.0,445050000000.0,428814000000.0,,11349081.0,9.3,89.3,20.55,33.75,59.1,2243.0,3768.0,166.9,98.5,4.1,113.1,81.6
Belgium,Europe,10.861,Europe,BEL,2018.0,26695800000.0,33128100000.0,45541700000.0,48518300000.0,15153700000.0,52530.6,6155200000.0,9586400000.0,460050000000.0,436503000000.0,,11403740.0,9.2,123.8,21.2,34.2,62.6,2243.0,3774.0,163.4,98.1,4.1,109.7,81.7
Belgium,Europe,10.795,Europe,BEL,2019.0,27537500000.0,34165500000.0,47023600000.0,50725300000.0,16065700000.0,55804.8,5642500000.0,10042900000.0,478676000000.0,446373000000.0,,11462023.0,9.2,102.8,21.2,34.2,57.6,2243.0,3836.0,177.0,103.1,4.1,133.3,82.1
Belgium,Europe,11.198,Europe,BEL,2020.0,28407300000.0,34693000000.0,47801300000.0,52530300000.0,16925200000.0,54569.9,13452900000.0,10211300000.0,459828000000.0,422435000000.0,,11506938.0,9.2,93.2,21.2,34.2,51.1,2243.0,3815.0,179.7,104.8,4.1,133.3,80.8
Belgium,Europe,11.043,Europe,BEL,2021.0,29616700000.0,38760600000.0,49926300000.0,54374700000.0,18198800000.0,58875.0,9563100000.0,10757000000.0,502521000000.0,448992000000.0,,11552615.0,9.2,93.2,21.2,34.2,51.1,2243.0,3815.0,179.7,104.8,4.1,133.3,81.9
Bulgaria,Europe,,Europe,BGR,1995.0,45260000.0,23830000.0,78860000.0,64190000.0,11090000.0,7743.5,3920000.0,7190000.0,1275700000.0,59652400000.0,0.015266228,8406067.0,9.5,67.3,,,30.3,,2896.0,91.7,87.1,,129.8,71.0
Bulgaria,Europe,,Europe,BGR,1996.0,70450000.0,37390000.0,124290000.0,115270000.0,18710000.0,6849.1,6610000.0,11550000.0,2187100000.0,62757600000.0,0.033831112,8362826.0,9.2,61.2,,,28.3,,2741.0,88.0,83.2,,120.4,70.8
Bulgaria,Europe,,Europe,BGR,1997.0,625790000.0,376060000.0,1491380000.0,1077900000.0,173920000.0,5750.5,61430000.0,105670000.0,19032400000.0,53899100000.0,0.391890661,8312068.0,8.1,54.8,,,29.0,,2676.0,85.7,82.4,,125.3,70.3
Bulgaria,Europe,,Europe,BGR,1998.0,881320000.0,571300000.0,2489710000.0,1687810000.0,286270000.0,6178.0,101050000.0,171990000.0,26460000000.0,55941400000.0,0.465065286,8256786.0,7.9,46.1,,,28.1,,2818.0,95.7,89.9,,164.3,70.9
Bulgaria,Europe,,Europe,BGR,1999.0,997680000.0,1188110000.0,2699970000.0,1886280000.0,332900000.0,5807.8,156040000.0,198300000.0,25042900000.0,51244500000.0,0.477031615,8210624.0,7.7,49.4,,,29.7,,2879.0,92.2,88.9,,151.4,71.6
Bulgaria,Europe,,Europe,BGR,2000.0,1088600000.0,970370000.0,3177760000.0,2205020000.0,428770000.0,6422.8,209340000.0,338160000.0,28124900000.0,53595200000.0,0.526243447,8170172.0,10.3,51.6,,,28.9,,2813.0,92.3,85.8,,141.9,71.6
Bulgaria,Europe,,Europe,BGR,2001.0,1086520000.0,1156180000.0,3453090000.0,2246400000.0,612170000.0,6960.1,56750000.0,529460000.0,30986700000.0,55644500000.0,0.564979908,8009141.5,11.1,50.7,,,31.3,,2816.0,92.2,84.4,,115.5,71.9
Bulgaria,Europe,,Europe,BGR,2002.0,1187130000.0,1464360000.0,3646920000.0,2942720000.0,,7786.4,153870000.0,933570000.0,34068700000.0,58911900000.0,0.597806052,7837160.5,10.8,44.3,,,30.9,,2779.0,92.5,81.9,,103.8,72.1
Bulgaria,Europe,7.2,Europe,BGR,2003.0,1385090000.0,1640560000.0,4075650000.0,2609330000.0,420980000.0,8417.4,112190000.0,381860000.0,36637900000.0,61997300000.0,0.611846374,7775326.5,10.9,37.9,,,30.7,,2757.0,94.4,78.6,,133.8,72.3
Bulgaria,Europe,6.891,Europe,BGR,2004.0,1487100000.0,2135540000.0,4504260000.0,2581790000.0,839360000.0,9201.5,101350000.0,439090000.0,41201300000.0,66033500000.0,0.649457371,7716860.0,10.7,41.4,,,31.4,,2764.0,95.2,80.1,,107.9,72.5
Bulgaria,Europe,6.89,Europe,BGR,2005.0,1744690000.0,2156350000.0,5062390000.0,2898240000.0,881820000.0,10291.5,91480000.0,466600000.0,47017200000.0,70693100000.0,0.682182476,7658972.0,10.2,32.8,,,34.5,,2723.0,95.8,77.8,,63.5,72.5
Bulgaria,Europe,6.525,Europe,BGR,2006.0,1715220000.0,1918790000.0,5215960000.0,3380260000.0,1206800000.0,11406.4,89160000.0,506220000.0,53608400000.0,75502100000.0,0.731719802,7601022.0,10.2,33.6,,,35.6,,2759.0,93.0,79.8,,92.1,72.7
Bulgaria,Europe,6.157,Europe,BGR,2007.0,1898030000.0,2218850000.0,6382450000.0,3613120000.0,1067000000.0,12820.8,86350000.0,928530000.0,63494500000.0,80526300000.0,0.793202808,7545337.5,10.7,49.7,,,34.0,,2734.0,93.8,76.1,,75.4,73.0
Bulgaria,Europe,6.283,Europe,BGR,2008.0,2347050000.0,2914550000.0,7200400000.0,4096320000.0,1804870000.0,14346.8,99680000.0,885950000.0,72847000000.0,85462200000.0,0.891153199,7492560.5,10.7,34.3,,,33.8,,2782.0,92.5,80.0,,77.8,73.3
Bulgaria,Europe,6.596,Europe,BGR,2009.0,2423730000.0,2779540000.0,6883230000.0,6492510000.0,205700000.0,14181.9,238120000.0,1440880000.0,73181500000.0,82601600000.0,0.915688449,7444442.5,10.5,36.5,,,31.9,,2785.0,95.8,80.5,,74.8,73.7
Bulgaria,Europe,7.096,Europe,BGR,2010.0,2374100000.0,3139830000.0,6544230000.0,6995540000.0,179980000.0,14956.4,311160000.0,1476940000.0,74877700000.0,83875200000.0,0.938022004,7395598.5,9.8,38.3,,,35.8,,2772.0,94.7,80.4,,72.7,73.8
Bulgaria,Europe,7.103,Europe,BGR,2011.0,2440990000.0,3223050000.0,6989930000.0,7155970000.0,139240000.0,15747.1,320030000.0,1448710000.0,81124400000.0,85637600000.0,0.977605627,7348327.5,9.9,49.7,,,36.0,,2777.0,91.0,80.7,,68.2,74.2
Bulgaria,Europe,7.539,Europe,BGR,2012.0,2477350000.0,3407460000.0,6947080000.0,7234510000.0,189020000.0,16327.9,354320000.0,1429220000.0,82645900000.0,86284100000.0,1.006489653,7305888.0,10.9,44.6,,,29.4,,2775.0,89.4,81.4,,60.0,74.4
Bulgaria,Europe,7.143,Europe,BGR,2013.0,2736030000.0,3514130000.0,7560950000.0,7785820000.0,228300000.0,16647.1,351260000.0,1564340000.0,82241800000.0,85800500000.0,1.015448353,7265114.5,10.3,61.5,,,39.2,,2827.0,89.7,82.1,,67.7,74.9
Bulgaria,Europe,7.683,Europe,BGR,2014.0,2819700000.0,4066750000.0,7399590000.0,8136430000.0,213570000.0,17616.8,339470000.0,1692600000.0,84150300000.0,86630000000.0,1.001047429,7223937.5,10.3,41.4,,,34.1,,2865.0,88.2,85.5,,67.8,74.5
Bulgaria,Europe,7.391,Europe,BGR,2015.0,2866020000.0,4066230000.0,7690960000.0,8432800000.0,197010000.0,18391.9,338090000.0,1794220000.0,89599800000.0,89599800000.0,1.0,7177991.0,10.9,49.7,,,34.0,,2753.0,92.6,81.7,,76.8,74.7
Bulgaria,Europe,7.457,Europe,BGR,2016.0,2984290000.0,4322200000.0,7654190000.0,8734350000.0,194370000.0,20074.4,388690000.0,1827970000.0,95390500000.0,92323400000.0,0.992013465,7127821.5,11.1,49.4,,,34.5,,2818.0,92.6,85.1,,93.1,74.9
Bulgaria,Europe,7.492,Europe,BGR,2017.0,3292370000.0,4667170000.0,8489840000.0,9039420000.0,239530000.0,21469.9,392770000.0,1889220000.0,102741000000.0,94873600000.0,1.012464755,7075946.5,10.9,53.7,,,34.5,,2826.0,93.4,85.5,,90.8,74.8
Bulgaria,Europe,7.329,Europe,BGR,2018.0,3603980000.0,4826630000.0,9358470000.0,9491680000.0,273240000.0,23015.9,429790000.0,2019210000.0,109964000000.0,97420700000.0,1.040961089,7025036.5,11.5,58.6,,,34.6,,2872.0,106.3,83.6,,96.6,75.0
Bulgaria,Europe,7.089,Europe,BGR,2019.0,4157420000.0,5311840000.0,10390800000.0,9901050000.0,536900000.0,25170.1,423110000.0,2089260000.0,120396000000.0,101355000000.0,1.073269705,6975760.5,11.2,60.3,,,37.4,,2853.0,115.3,81.1,,99.1,75.1
Bulgaria,Europe,8.478,Europe,BGR,2020.0,4287720000.0,6450270000.0,11106750000.0,11184240000.0,688030000.0,25293.7,657000000.0,2230010000.0,120553000000.0,97342400000.0,1.091219489,6934015.0,11.2,59.4,,,37.7,,2894.0,125.8,78.8,,87.0,73.6
Bulgaria,Europe,,Europe,BGR,1960.0,,,,,,,,,,,,7867374.0,7.3,79.6,,,20.4,,3172.0,72.3,90.7,,104.7,69.3
Bulgaria,Europe,,Europe,BGR,1961.0,,,,,,,,,,,,7943118.0,7.3,79.6,,,20.4,,3172.0,72.3,90.7,,104.7,70.4
Bulgaria,Europe,,Europe,BGR,1962.0,,,,,,,,,,,,8012946.0,7.3,91.2,,,20.7,,3215.0,74.3,90.3,,107.1,69.6
Bulgaria,Europe,,Europe,BGR,1963.0,,,,,,,,,,,,8078145.0,7.3,103.7,,,22.0,,3281.0,76.1,91.5,,118.4,70.5
Bulgaria,Europe,,Europe,BGR,1964.0,,,,,,,,,,,,8144340.0,6.5,100.8,,,25.1,,3327.0,77.9,92.7,,122.6,71.3
