iso3,year,expitem1,expitem10,expitem11,expitem2,expitem3,expitem4,expitem5,expitem6,expitem7,expitem8,expitem9,revitem1,revitem10,revitem2,revitem3,revitem4,revitem5,revitem6,revitem7,revitem8,revitem9,gdp,gdpv,cpi,exch,gap,nlgq,nlgqa,ypg,ypga,yrg,yrga,ggflm
EST,2014,964900000,536700000,13600000,955900000,1832900000,1347400000,390500000,77000000,355900000,91000000,1005300000,1125958958,245100000,2227500000,342553651.1,535940000,2165765753,58581638.88,0,604200000,407300000,20037281100,20207059400,,1.328728994,-0.438286585,0.707680844,0.905061786,7017500000,7015682362,7504100000,7542630467,2129900000
EST,2015,1032600000,567900000,11600000,1038400000,1930500000,1444500000,417900000,86900000,460600000,86400000,1077100000,1171611631,218200000,2349400000,420273546.1,565780000,2317653362,57490249.23,0,615100000,462391211.2,20623453900,20669577500,,1.109437058,-0.001015002,0.113947936,0.115357957,7609700000,7609714784,7944900000,7945205820,2077400000
EST,2016,1083500000,604100000,7400000,1112900000,2069000000,1543500000,450000000,93500000,507500000,89100000,1007700000,1248917606,166500000,2496300000,366044953.6,648350000,2484359928,58527512.9,0,641900000,367600000,21740826000,21306579000,,1.106183182,0.55713906,-0.41258782,-0.682123751,8105600000,8108297788,8365800000,8310720106,2174100000
EST,2017,1154600000,543500000,7800000,1174100000,2237900000,1627300000,485600000,96600000,573000000,95800000,1355400000,1332547698,212700000,2777600000,362881292.9,684130000,2624435230,57505778.65,0,693700000,492700000,23800314400,22468750800,,1.129335552,3.454065169,-0.476464294,-2.11151383,8605500000,8623070089,9029500000,8674701909,2174000000
EST,2018,1306300000,648600000,8400000,1301800000,2334000000,1782300000,526900000,110500000,669700000,123200000,1372200000,1399006627,152300000,3043900000,513597046.6,711790000,2823899321,57507005.22,0,759000000,579400000,25885459400,23335157000,,1.181091952,4.347862313,-0.554365282,-2.626408898,9483100000,9507336740,9770200000,9286406374,2127400000
EST,2019,1407900000,620700000,7600000,1428400000,2579200000,1935800000,570100000,136700000,727000000,144900000,1377700000,1517192188,220600000,3329400000,504080172.1,892560000,3012328249,57439390.93,0,831500000,604600000,27723099400,24176674300,,1.119492577,4.967411168,0.12155928,-2.24379674,10315500000,10345502943,10695600000,10099290442,2373400000
EST,2020,1415900000,898900000,12000000,1624500000,2596500000,2128300000,626600000,230700000,753900000,470500000,1565600000,1637794451,194600000,3417100000,446130449.8,664750000,2946923841,57501257.97,0,776700000,680000000,27429702100,24062941400,,1.140981552,1.869128575,-5.475451372,-6.436906757,11360900000,11373203834,10537800000,10318775747,5094400000
EST,2021,1517700000,931700000,8600000,1855100000,2792800000,2255600000,644100000,184000000,780800000,311300000,1759000000,2121207315,143600000,3746500000,475443018.9,739580000,3415851292,58318374.46,0,858900000,718800000,31353112300,25988527700,,1.183209615,5.972368464,-2.431975469,-5.453742288,12040600000,12082554888,11983200000,11174104140,5534100000
FIN,1945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIN,1946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIN,1947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIN,1948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIN,1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIN,1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIN,1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIN,1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIN,1953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIN,1954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIN,1955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIN,1956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIN,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIN,1958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIN,1959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIN,1960,,,18678160.92,,,,,,,69470543.62,154492541.6,,62150599.52,97949085.69,,,,,,,,2869896750,46060950357,,1.858040625,,2.325484529,,643627021.3,,866423482,,
FIN,1961,,,19126436.78,,,,,,,69470543.62,155346091.6,,56516067.15,110783793.5,,,,,,,,3253104767,49563937570,,1.858040625,,2.207556306,,715000598.1,,943845820.9,,
FIN,1962,,,19873563.22,,,,,,,73539317.32,169856440.8,,61979856.12,126996055.9,,,,,,,,3483242176,51041811502,,1.858040625,,2.121902826,,805702469.4,,1051697428,,
FIN,1963,,,24057471.26,,,,,,,97349178.26,192262127.1,,60272422.06,145234851.2,,,,,,,,3782828286,52718482962,,1.846554002,,-0.112985569,,925186081.7,,1115366471,,
FIN,1964,,,31977011.49,,,,,,,124022250.3,243261736.8,,77688249.4,182050197.2,,,,,,,,4266666055,55480348621,,1.847170262,,-0.010391546,,1082722501,,1329903867,,
FIN,1965,,,40793103.45,,,,,,,127036156.8,283805359.6,418300000,84859472.42,216163499.5,102200000,,,0,49804474,,,4718614115,58422442808,,1.847357887,,0.107621042,,1226768157,,1519385210,,
FIN,1966,,,43931034.48,,,,,,,139845259.2,294047959.1,485600000,87079136.69,239130871.3,106900000,,,0,53562181,,,5058771023,59808564035,,1.846832184,,0.225995233,,1381883646,,1691521672,,
FIN,1967,,,52448275.86,,,,,,,137283438.7,314746545.4,578400000,99372661.87,298913589.1,106200000,,,0,57469598,,,5548986734,61105663291,,1.751185603,,1.229654774,,1575266871,,1960038125,,
FIN,1968,,,59620689.66,,,,,,,151599494.3,344620793.8,683800000,97152997.6,339444245.2,123900000,,,0,47183373,,,6361642848,62513084253,,1.412765619,,1.429845225,,1821102075,,2257150347,,
FIN,1969,,,67241379.31,,,,,,,183245512,353156293.4,812500000,105177937.6,374908569.4,103500000,,,0,48325754,,,7261287005,68510325068,,1.413523,-2.156289278,1.827848775,2.230645977,2013639512,2068574840,2505828514,2584522206,
FIN,1970,,,69781609.2,,,,,,,192739317.3,342060144,926600000,122252278.2,437224453.2,126100000,,,0,52580330,,,8104061179,73628269124,,1.411902592,1.980001202,3.053931839,2.316257465,2224613377,2232352498,2813350714,2757663735,
FIN,1971,,,72172413.79,,,,,,,207055372.9,385164416.6,1092000000,117642206.2,524196486.2,119300000,,,0,55757150,,,8903784248,75147677004,,1.412544418,0.021630474,3.319125564,3.314608045,2561461802,2561597326,3237655109,3237324580,
FIN,1972,,,75908045.98,,,,,,,235084702.9,494205423.2,1305000000,119691127.1,601373610.6,141300000,,,0,66113801,,,10386301441,80858686594,,1.428229869,3.342412735,2.511798742,1.184814271,2997662587,3015140145,3752450548,3628123410,
FIN,1973,,,80241379.31,,,,,,,245030594.2,554807469.9,1664000000,123105995.2,783254930.1,174300000,,,0,87630825,,,12643207097,86195981857,,1.55924942,5.91224544,4.523275779,2.267000506,3521071580,3556954387,4636758639,4371376069,
FIN,1974,,,87413793.1,,,,,,,419535777.5,695216437.3,2181000000,158791366.9,1011577626,221400000,,,0,110700000,,,15954599169,88845807380,,1.580652074,5.124639359,3.427095869,1.422220421,4604467744,4645060979,5816577958,5526239913,
FIN,1975,,,104000000,,,,,,,596000000,922687500,2532000000,356000000,1884000000,310200000,,,0,127000000,571000000,,18278827546,89795641894,,1.623073443,2.377843549,4.416653628,3.462332918,6241000000,6266205916,7882000000,7718068053,
FIN,1976,,,123000000,,,,,,,657000000,971250000,3279000000,435000000,2298000000,398700000,,,0,242600000,694000000,,20679692359,89944111390,,1.542094196,-1.094397026,7.131392355,7.648527924,7531000000,7516334411,9767000000,9876777982,
FIN,1977,,,163000000,,,,,,,727000000,1077562500,3473000000,507000000,2629000000,360400000,,,0,196000000,787000000,,22823937486,90486347808,,1.480311404,-3.845408549,5.776555867,7.607396493,8719000000,8658591476,10818000000,11244899696,
FIN,1978,,,193000000,,,,,,,760000000,1158937500,3278000000,599000000,2652000000,384600000,,,0,195900000,934000000,,25262331661,92749539334,,1.44862794,-4.688761335,3.455985424,5.608122522,9646000000,9564719081,11278000000,11810094625,
FIN,1979,,,258000000,,,,,,,947000000,1279687500,3540000000,697000000,3025000000,428800000,,,0,208700000,1074000000,,29249572717,98985258144,,1.530464618,-1.594059257,3.084874124,3.781233228,10953000000,10922339384,12681000000,12871937243,
FIN,1980,,,322000000,,,1010000000,2330000000,1122000000,1906000000,1030000000,1540875000,4236000000,803000000,3573000000,404000000,,,0,219900000,1244000000,,33757153296,1.04023E+11,,1.598773757,-0.066817508,3.430754335,3.47253289,12534000000,12532369572,14709000000,14722256600,
FIN,1981,,,394000000,,,1353000000,2404000000,1167000000,1936000000,1176000000,1719375000,5212000000,988000000,4137000000,574800000,,,13250656,259200000,1468000000,,38161274555,1.05347E+11,,1.384263827,-2.12666036,4.778731898,5.751300012,14659000000,14603726561,17540000000,17903560433,
FIN,1982,,,503000000,,,1784000000,2559000000,1255000000,2092000000,1258000000,1983187500,5755000000,1187000000,4439000000,648100000,,,30792035,308600000,1731000000,,42892002687,1.0861E+11,,1.24162141,-2.263490348,2.822933004,3.888444855,17018000000,16950408684,19568000000,19996053554,
FIN,1983,,,680000000,,,2229000000,2841000000,1319000000,2232000000,1457000000,2257500000,6406000000,1455000000,4780000000,746800000,,,36255291,373100000,2022000000,,47878336199,1.11943E+11,,1.06921252,-2.290745557,1.381626958,2.498472394,19794000000,19714261273,21877000000,22360033242,
FIN,1984,,,843000000,,,3051000000,3078000000,1348000000,2312000000,1617000000,2329687500,7443000000,1715000000,5481000000,770100000,,,41439927,477300000,2344000000,,53491511475,1.15287E+11,,0.992113199,-2.188244904,3.066491215,4.12211983,22463000000,22377152890,25401000000,25929154506,
FIN,1985,,,1007000000,,,3540000000,3218000000,1600000000,2464000000,1721000000,2576437500,8491000000,1951000000,6491000000,781000000,,,49076743,569900000,2620000000,,58206010694,1.19008E+11,,0.964621974,-1.635809906,3.321929259,4.136242808,25493000000,25420377975,28757000000,29198395157,
FIN,1986,,,1021000000,,,3862000000,3376000000,1764000000,2559000000,1854000000,2669625000,9611000000,2107000000,6953000000,920400000,,,58887149,653400000,2925000000,,62674033298,1.22286E+11,,1.173470688,-1.372232458,3.922477732,4.633367521,27883000000,27816576113,31756000000,32175522348,
FIN,1987,,,1083000000,,,4425000000,3575000000,1847000000,2700000000,1929000000,3152625000,9464000000,2215000000,7541000000,755800000,,,62632875,692600000,3273000000,,68103618995,1.26712E+11,,1.353854087,-0.136702295,1.637761717,1.695128108,30575000000,30568431912,33347000000,33381080812,
FIN,1988,,,1195000000,,,4839000000,3828000000,1864000000,2868000000,2122000000,3541125000,11550000000,2426000000,8494000000,1031000000,,,63801709,987400000,3618000000,,77265854677,1.33242E+11,,1.421993754,2.71776875,5.090055648,3.733785342,33418000000,33574810078,39418000000,38450544719,
FIN,1989,,,1207000000,,,5368000000,4105000000,1785000000,3130000000,2241000000,3373125000,12600000000,2919000000,9563000000,1235000000,,,67324281,1079000000,3885000000,,86344917180,1.4046E+11,,1.386730872,6.019816238,6.733314699,3.877576237,36579000000,36954129379,43793000000,41512239470,
FIN,1990,4714000000,1721000000,1250000000,4809000000,7829000000,6027000000,4491000000,1816000000,3463000000,2477000000,4095000000,13493816391,3574000000,11331000000,1752146488,,,75617906.34,875575757.6,4354000000,,90959000000,1.4066E+11,,1.558245081,4.106509842,5.317780538,3.233290308,41571000000,41857387338,48239000000,46513348558,12546889074
FIN,1991,5242000000,2600000000,1601000000,5301000000,8623000000,6782000000,4849000000,2572000000,3722000000,2781000000,4122000000,12931174351,4046000000,11505000000,1686847788,,,82503456.92,784279849.5,4857000000,,86899000000,1.32381E+11,,1.474786931,-3.400835203,-0.904498326,1.15579946,47251000000,46962455024,48299000000,49836192970,18995832059
FIN,1992,5348000000,3155000000,2102000000,5296000000,8633000000,7359000000,5102000000,3727000000,3859000000,2811000000,4062000000,12050740160,4394000000,11975000000,1321309515,,,90405387.85,721256171.2,5090000000,,84782000000,1.2802E+11,,1.330840033,-7.602194047,-5.32778184,-0.486501203,50646000000,49959328829,47708000000,51091927050,33249706042
FIN,1993,5355000000,4649000000,3696000000,5350000000,8186000000,7436000000,5223000000,4561000000,3812000000,2681000000,3446000000,12292623914,4837000000,12519000000,222634844.5,,,373708489,622184877.9,5020000000,,85708000000,1.27171E+11,,1.039640534,-9.172354336,-8.085592943,-2.255392944,52944000000,52098669598,47847000000,51803405488,46403589749
FIN,1994,5513000000,5101000000,3652000000,5279000000,8522000000,7685000000,5303000000,4595000000,4219000000,2663000000,3788000000,13879819858,3468000000,13923000000,484064184.4,2538990000,10120232695,437347517.7,569545744.7,5254000000,224000000,90749000000,1.32208E+11,,1.143035745,-6.782801647,-6.495939349,-2.112858325,54303000000,53666659025,50726000000,53927744812,50949549559
FIN,1995,5898000000,6821000000,3782000000,5702000000,8983000000,8113000000,5391000000,4357000000,4204000000,2631000000,3651000000,13486136735,3889000000,14106000000,2187208333,2850640000,10508931334,436057357.6,527026239.5,5691000000,644000000,98549000000,1.3779E+11,,1.362578201,-4.665210186,-5.924971334,-2.8741094,56882000000,56427282504,54146000000,56559272574,54351400000
FIN,1996,5955000000,5520000000,4150000000,6066000000,9568000000,8673000000,5415000000,4275000000,4105000000,1974000000,4088000000,15079294905,3929000000,14051000000,2751753868,3069440000,10829684604,428973124.6,609853497.4,6279000000,394000000,1.02083E+11,1.42847E+11,,1.295069978,-3.697027415,-3.246377947,-0.841905831,58413000000,58046119299,57154000000,59208682954,56457700000
FIN,1997,5834000000,4858000000,4502000000,6358000000,10087000000,8758000000,5436000000,4107000000,4148000000,1979000000,4862000000,15150610602,3834000000,14328000000,3700406883,3585540000,12038619867,433015820.1,711806827.6,6542000000,454000000,1.10807E+11,1.51826E+11,,1.147479145,-0.849940085,-1.214724702,-0.68776914,60460000000,60372897004,60437000000,60927267765,57858000000
FIN,1998,6046000000,5377000000,4117000000,6508000000,10488000000,8994000000,5423000000,3797000000,4218000000,1974000000,4960000000,16014697977,3914000000,15180000000,4988833053,3868340000,12667490786,454878732.3,820759451.7,6602000000,498000000,1.20474E+11,1.60107E+11,,1.113963348,0.771313021,1.638527815,1.176716427,61419000000,61497837756,64628000000,64139624376,56414100000
FIN,1999,6190000000,6128000000,3685000000,6782000000,10812000000,9476000000,5486000000,3678000000,4262000000,1955000000,4996000000,16324308357,3410000000,15870000000,5235800452,4173840000,13213248849,516066434.3,805735907.9,6637000000,632000000,1.26916E+11,1.67121E+11,,1.066451762,1.132659112,1.667244477,1.002885993,62625000000,62744530230,66389000000,65651097738,55912400000
FIN,2000,6595000000,5122000000,3703000000,7288000000,11130000000,9951000000,5527000000,3561000000,4281000000,2001000000,4809000000,18910351464,4686000000,16022000000,7707367853,4136350000,13916418311,563808993.3,937703378.4,7184000000,704000000,1.36442E+11,1.76742E+11,,0.923579261,2.873505983,6.853461544,5.182078241,64258000000,64567383651,74274000000,72105417797,61564000000
FIN,2001,7066000000,5210000000,3699000000,7815000000,13543000000,10922000000,5484000000,3407000000,4314000000,1995000000,4921000000,19406500944,5293000000,17016000000,5769446834,4104880000,14347462213,598203142.1,835506868,7439000000,763000000,1.44628E+11,1.81354E+11,,0.895889905,1.6297844,4.976214841,4.084085448,67145000000,67328796394,75054000000,73852804298,62825000000
FIN,2002,7492000000,5296000000,3020000000,8485000000,14554000000,11779000000,5854000000,3641000000,4358000000,2005000000,5487000000,19820974079,5112000000,17268000000,5917239644,4349590000,15051406315,626508005.1,896281956.8,8093000000,860000000,1.48486E+11,1.84448E+11,,0.945099789,-0.053257439,4.05694813,4.090515806,70333000000,70326142792,77391000000,77437222588,63299000000
FIN,2003,7837000000,5361000000,2766000000,9033000000,15248000000,12369000000,6068000000,3866000000,4442000000,2016000000,5867000000,19687322744,5138000000,17375000000,4897845879,4577880000,15923442574,653771431,837737370.7,8660000000,800000000,1.51749E+11,1.88144E+11,,1.131243604,-0.973631904,2.423739201,2.967234204,73245000000,73120909714,77979000000,78723929178,68508000000
FIN,2004,8092000000,5626000000,2694000000,9545000000,15967000000,12957000000,6254000000,3978000000,4652000000,2017000000,6205000000,19926633021,5750000000,17988000000,5290527486,5089910000,15925048817,675512563.1,1005368113,9010000000,834000000,1.58758E+11,1.95655E+11,,1.243368904,0.381441814,2.209652427,1.998524467,76080000000,76130343302,80862000000,80565104312,71335000000
FIN,2005,8338000000,6047000000,2661000000,10181000000,16631000000,13543000000,6582000000,3876000000,4876000000,2075000000,5919000000,20941391849,5882000000,19108000000,5181293877,4972630000,16745758473,715784691.5,1154141109,9565000000,830000000,1.64687E+11,2.01091E+11,,1.244457527,0.869781517,2.651696855,2.180279046,79299000000,79418036576,84457000000,83768711335,69397000000
FIN,2006,8531000000,6154000000,2589000000,10611000000,17489000000,14193000000,6893000000,3671000000,4947000000,2256000000,5777000000,21752064854,6776000000,20505000000,5542147389,5116630000,17580018122,774814906.5,1040324728,10027000000,863000000,1.72897E+11,2.09193E+11,,1.256057907,2.871948529,3.971150454,2.450187855,82250000000,82657144810,89295000000,86954178303,69532000000
FIN,2007,8849000000,6422000000,2659000000,11169000000,18591000000,14911000000,7089000000,3443000000,5149000000,2319000000,6518000000,23120988602,8161000000,21612000000,6880164244,5062410000,18352087476,844949788.6,1143399889,10692000000,806000000,1.87072E+11,2.20278E+11,,1.37078516,6.391631664,5.108193637,1.819692595,85712000000,86644560699,96045000000,90621187659,67340000000
FIN,2008,9279000000,7002000000,2720000000,12025000000,20134000000,16139000000,7310000000,3443000000,5526000000,2463000000,6965000000,24226380862,9405000000,22559000000,6374533833,5114730000,18897885781,900374582.5,1117094942,11520000000,1005000000,1.94265E+11,2.22009E+11,,1.468286611,5.499048988,4.176768847,1.336984371,91368000000,92221853842,1.00211E+11,95412764839,67435000000
FIN,2009,9609000000,7769000000,2422000000,12384000000,21069000000,17769000000,7755000000,4184000000,5750000000,2477000000,7122000000,22748828101,7320000000,22275000000,3454191708,4658850000,18711811697,962902897.3,918415597.1,11873000000,872000000,1.81747E+11,2.04083E+11,,1.392497031,-4.092256845,-2.484222573,-0.155826929,96432000000,95727134413,93168000000,96682839415,80200000000
FIN,2010,9783000000,7987000000,2506000000,12741000000,21762000000,18862000000,8120000000,4289000000,5925000000,2650000000,6797000000,22318571189,6873000000,22902000000,4513212067,5091290000,19138887353,1157259247,908780144.2,12785000000,967000000,1.88143E+11,2.10583E+11,,1.32602978,-1.72404362,-2.53371106,-1.549889627,1.00104E+11,99799525736,95954000000,97449361693,94286000000
FIN,2011,9996000000,8570000000,2759000000,13516000000,22352000000,20446000000,8387000000,3808000000,6195000000,2724000000,7488000000,23940727579,7281000000,24037000000,5101797660,6029770000,21199948813,1187086240,929669707.5,13579000000,937000000,1.97998E+11,2.15949E+11,,1.391453625,0.13775247,-1.019202214,-1.097435568,1.04491E+11,1.04516E+11,1.03564E+11,1.03437E+11,1.02829E+11
FIN,2012,10292000000,8636000000,2878000000,14303000000,23103000000,22190000000,8794000000,3964000000,6458000000,2740000000,8098000000,24699999100,7084000000,25528000000,4164276130,6039390000,22076640029,1255312292,1078382449,14053000000,1143000000,2.01037E+11,2.1293E+11,,1.285728863,-1.955283887,-2.155822063,-1.001042031,1.09531E+11,1.0915E+11,1.06441E+11,1.08342E+11,1.15931E+11
FIN,2013,10310000000,9159000000,2617000000,14743000000,24059000000,23938000000,9023000000,4444000000,6612000000,2697000000,8500000000,25662799956,7058000000,25902000000,4737125048,6044280000,23233304687,1345426430,1220063880,14510000000,1230000000,2.04321E+11,2.11011E+11,,1.327806149,-3.550773238,-2.524948488,-0.363462309,1.14167E+11,1.13443E+11,1.10101E+11,1.13766E+11,1.23726E+11
