"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","PER","Peru","1983","1983",7.3,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","PER","Peru","1984","1984",7.6,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","PER","Peru","1985","1985",7.8,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","PER","Peru","1986","1986",8.1,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","PER","Peru","1987","1987",8.3,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","PER","Peru","1988","1988",8.6,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","PER","Peru","1989","1989",8.8,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","PER","Peru","1990","1990",9.1,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","PER","Peru","1991","1991",9.4,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","PER","Peru","1992","1992",9.7,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","PER","Peru","1993","1993",10,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","PER","Peru","1994","1994",10.3,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","PER","Peru","1995","1995",10.6,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","PER","Peru","1996","1996",10.9,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","PER","Peru","1997","1997",11.2,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","PER","Peru","1998","1998",11.6,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","PER","Peru","1999","1999",11.9,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","PER","Peru","2000","2000",12.3,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","PER","Peru","2001","2001",12.6,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","PER","Peru","2002","2002",13,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","PER","Peru","2003","2003",13.4,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","PER","Peru","2004","2004",13.8,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","PER","Peru","2005","2005",14.2,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","PER","Peru","2006","2006",14.6,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","PER","Peru","2007","2007",15,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","PER","Peru","2008","2008",15.4,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","PER","Peru","2009","2009",15.9,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","PER","Peru","2010","2010",16.3,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","PER","Peru","2011","2011",16.7,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","PER","Peru","2012","2012",17.2,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","PER","Peru","2013","2013",17.7,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","PER","Peru","2014","2014",18.1,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","PER","Peru","2015","2015",18.6,,
"BODYOBMS","Obese population, measured","TOTPOPTX","% of total population","PER","Peru","2016","2016",19.1,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","BGR","Bulgaria","1961","1961",20.4,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","BGR","Bulgaria","1962","1962",20.7,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","BGR","Bulgaria","1963","1963",22,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","BGR","Bulgaria","1964","1964",25.1,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","BGR","Bulgaria","1965","1965",24.6,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","BGR","Bulgaria","1966","1966",28.1,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","BGR","Bulgaria","1967","1967",27.8,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","BGR","Bulgaria","1968","1968",32.4,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","BGR","Bulgaria","1969","1969",35.7,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","BGR","Bulgaria","1970","1970",36.2,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","BGR","Bulgaria","1971","1971",36.3,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","BGR","Bulgaria","1972","1972",34.7,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","BGR","Bulgaria","1973","1973",36.1,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","BGR","Bulgaria","1974","1974",36.4,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","BGR","Bulgaria","1975","1975",35.9,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","BGR","Bulgaria","1976","1976",38.1,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","BGR","Bulgaria","1977","1977",37.7,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","BGR","Bulgaria","1978","1978",38.6,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","BGR","Bulgaria","1979","1979",37.6,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","BGR","Bulgaria","1980","1980",38.4,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","BGR","Bulgaria","1981","1981",38.9,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","BGR","Bulgaria","1982","1982",39,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","BGR","Bulgaria","1983","1983",39.2,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","BGR","Bulgaria","1984","1984",39.6,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","BGR","Bulgaria","1985","1985",38.9,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","BGR","Bulgaria","1986","1986",39.9,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","BGR","Bulgaria","1987","1987",39.2,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","BGR","Bulgaria","1988","1988",39.2,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","BGR","Bulgaria","1989","1989",37.5,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","BGR","Bulgaria","1990","1990",28.7,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","BGR","Bulgaria","1991","1991",26.7,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","BGR","Bulgaria","1992","1992",32.8,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","BGR","Bulgaria","1993","1993",31.9,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","BGR","Bulgaria","1994","1994",30,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","BGR","Bulgaria","1995","1995",30.3,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","BGR","Bulgaria","1996","1996",28.3,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","BGR","Bulgaria","1997","1997",29,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","BGR","Bulgaria","1998","1998",28.1,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","BGR","Bulgaria","1999","1999",29.7,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","BGR","Bulgaria","2000","2000",28.9,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","BGR","Bulgaria","2001","2001",31.3,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","BGR","Bulgaria","2002","2002",30.9,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","BGR","Bulgaria","2003","2003",30.7,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","BGR","Bulgaria","2004","2004",31.4,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","BGR","Bulgaria","2005","2005",34.5,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","BGR","Bulgaria","2006","2006",35.6,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","BGR","Bulgaria","2007","2007",34,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","BGR","Bulgaria","2008","2008",33.8,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","BGR","Bulgaria","2009","2009",31.9,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","BGR","Bulgaria","2010","2010",35.8,"B","Break"
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","BGR","Bulgaria","2011","2011",36,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","BGR","Bulgaria","2012","2012",29.4,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","BGR","Bulgaria","2013","2013",39.2,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","BGR","Bulgaria","2014","2014",34.1,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","BGR","Bulgaria","2015","2015",34,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","BGR","Bulgaria","2016","2016",34.5,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","BGR","Bulgaria","2017","2017",34.5,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","BGR","Bulgaria","2018","2018",34.6,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","BGR","Bulgaria","2019","2019",37.4,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","BGR","Bulgaria","2020","2020",37.7,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","PER","Peru","2010","2010",67.8,"B","Break"
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","PER","Peru","2011","2011",68.4,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","PER","Peru","2012","2012",72.4,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","PER","Peru","2013","2013",70.6,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","PER","Peru","2014","2014",70.7,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","PER","Peru","2015","2015",69.9,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","PER","Peru","2016","2016",66.4,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","PER","Peru","2017","2017",67.2,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","PER","Peru","2018","2018",67.3,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","PER","Peru","2019","2019",62.9,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","PER","Peru","2020","2020",57.8,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","PER","Peru","2010","2010",21.7,"B","Break"
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","PER","Peru","2011","2011",21.7,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","PER","Peru","2012","2012",22,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","PER","Peru","2013","2013",22.2,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","PER","Peru","2014","2014",21.9,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","PER","Peru","2015","2015",22.6,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","PER","Peru","2016","2016",22.7,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","PER","Peru","2017","2017",22.8,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","PER","Peru","2018","2018",22.7,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","PER","Peru","2019","2019",22.1,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","PER","Peru","2020","2020",21.7,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ROU","Romania","1961","1961",5.7,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ROU","Romania","1962","1962",6.9,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ROU","Romania","1963","1963",7,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ROU","Romania","1964","1964",7,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ROU","Romania","1965","1965",7.2,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ROU","Romania","1966","1966",7.3,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ROU","Romania","1967","1967",7.1,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ROU","Romania","1968","1968",7.7,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ROU","Romania","1969","1969",8,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ROU","Romania","1970","1970",8.6,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ROU","Romania","1971","1971",8.8,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ROU","Romania","1972","1972",9,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ROU","Romania","1973","1973",10.2,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ROU","Romania","1974","1974",10.3,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ROU","Romania","1975","1975",9.7,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ROU","Romania","1976","1976",9.4,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ROU","Romania","1977","1977",9.6,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ROU","Romania","1978","1978",10.5,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ROU","Romania","1979","1979",11.4,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ROU","Romania","1980","1980",10.9,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ROU","Romania","1981","1981",10.5,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ROU","Romania","1982","1982",10.3,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ROU","Romania","1983","1983",10.2,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ROU","Romania","1984","1984",10.1,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ROU","Romania","1985","1985",10.1,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ROU","Romania","1986","1986",10.3,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ROU","Romania","1987","1987",10.3,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ROU","Romania","1988","1988",10.4,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ROU","Romania","1989","1989",8.7,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ROU","Romania","1990","1990",8.9,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ROU","Romania","1991","1991",8.9,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ROU","Romania","1992","1992",8.8,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ROU","Romania","1993","1993",9,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ROU","Romania","1994","1994",7.8,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ROU","Romania","1995","1995",8.2,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ROU","Romania","1996","1996",8.1,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ROU","Romania","1997","1997",8.7,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ROU","Romania","1998","1998",7.3,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ROU","Romania","1999","1999",7.7,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ROU","Romania","2000","2000",9,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ROU","Romania","2001","2001",12.1,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ROU","Romania","2002","2002",13.2,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ROU","Romania","2003","2003",11.6,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ROU","Romania","2004","2004",11.8,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ROU","Romania","2005","2005",9.6,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ROU","Romania","2006","2006",9.9,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ROU","Romania","2007","2007",11.1,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ROU","Romania","2008","2008",12.4,,
"ACOLALCT","Alcohol consumption","LIPPERNB","Litres per capita (15+)","ROU","Romania","2009","2009",11,,
